Date time,Status,ACCX,ANGX,ANGVX,ACCY,ANGY,ANGVY,ACCZ,ANGZ,ANGVZ
2024-09-08 오전 1:24:20,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:23,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:23,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:23,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:23,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:30,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:31,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:40,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:24:41,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:03,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:03,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:04,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:04,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:04,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:05,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:05,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:05,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:05,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:06,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:06,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:06,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:07,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:07,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:07,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:07,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:07,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:08,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:08,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:08,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:08,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:08,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:08,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:08,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:09,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:09,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:09,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:10,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:12,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:17,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:18,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:18,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:18,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:18,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:18,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:22,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:22,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:22,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:26,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:26,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:26,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:26,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:26,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:27,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:28,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:28,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:28,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:28,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:28,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:28,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:28,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:28,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:29,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:30,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:30,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:32,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:32,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:32,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:35,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:37,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:41,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:42,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:42,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:42,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:43,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:44,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:44,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:44,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:44,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:25:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:18,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:31,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:35,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:35,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:35,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:35,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:35,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:35,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:39,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:39,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:39,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:39,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:39,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:40,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:40,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:40,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:42,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:42,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:43,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:44,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:45,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:45,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:45,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:46,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:46,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:46,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:46,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:46,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:47,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:49,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:49,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:50,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:53,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:53,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:53,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:53,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:53,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:56,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:57,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:57,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:58,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:58,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:58,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:26:58,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:07,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:07,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:09,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:10,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:11,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:11,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:11,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:11,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:12,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:12,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:13,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:13,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:14,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:14,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:14,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:14,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:14,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:16,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:18,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:19,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:24,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:24,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:25,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:26,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:26,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:27:26,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:28:30,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:29:39,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:32,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:33,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:34,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:35,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:36,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:36,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:36,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:37,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:37,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:37,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:37,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:38,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:38,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:38,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:48,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:51,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:56,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:57,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:57,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:57,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:30:58,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:31:00,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:31:00,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:31:04,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:31:05,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:32:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:32:15,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:32:16,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:32:16,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:52,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:53,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:53,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:53,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:55,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:56,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:56,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:57,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:58,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:58,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:59,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:34:59,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:00,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:01,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:01,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:01,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:01,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:01,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:02,Rec,0,0,0,0,0,0,0,0,0
2024-09-08 오전 1:35:02,Rec,0,0,0,0,0,0,0,0,0
